first_seen,last_seen,image_file,bbox_x1,bbox_y1,bbox_x2,bbox_y2,vehicle_type,avg_color_hex,license_plate
2025-06-01T15:00:50.733313,2025-06-01T15:00:50.733313,car_20250601_150050_733313.jpg,149,251,275,304,Car,#8189a2,
2025-06-01T15:00:50.733313,2025-06-01T15:00:50.733313,car_20250601_150050_733313.jpg,396,250,506,293,Car,#a46b56,
2025-06-01T15:00:50.910354,2025-06-01T15:00:50.910354,car_20250601_150050_910354.jpg,112,61,172,85,Car,#9e5f2b,
2025-06-01T15:00:50.910354,2025-06-01T15:00:51.131403,car_20250601_150050_910354.jpg,452,242,561,287,Car,#9f6955,
2025-06-01T15:00:50.910354,2025-06-01T15:00:51.131403,car_20250601_150050_910354.jpg,216,248,335,302,Car,#7f869d,
2025-06-01T15:00:50.910354,2025-06-01T15:00:51.131403,car_20250601_150050_910354.jpg,33,260,180,314,Car,#736e66,
2025-06-01T15:00:50.910354,2025-06-01T15:00:51.131403,car_20250601_150050_910354.jpg,0,59,60,87,Car,#5b7391,
2025-06-01T15:00:51.326447,2025-06-01T15:00:51.326447,car_20250601_150051_326447.jpg,436,227,544,270,Car,#a06955,
2025-06-01T15:00:51.326447,2025-06-01T15:00:51.326447,car_20250601_150051_326447.jpg,9,44,77,74,Car,#6a8ba3,
2025-06-01T15:00:51.326447,2025-06-01T15:00:51.326447,car_20250601_150051_326447.jpg,150,44,210,68,Car,#97632d,
2025-06-01T15:00:51.326447,2025-06-01T15:00:51.516490,car_20250601_150051_326447.jpg,195,217,315,271,Car,#80879e,
2025-06-01T15:00:51.326447,2025-06-01T15:00:51.516490,car_20250601_150051_326447.jpg,10,229,162,285,Car,#767168,
2025-06-01T15:00:51.516490,2025-06-01T15:00:51.516490,car_20250601_150051_516490.jpg,430,210,537,255,Car,#a36e59,
2025-06-01T15:00:51.516490,2025-06-01T15:00:51.516490,car_20250601_150051_516490.jpg,3,26,70,55,Car,#698ca7,
2025-06-01T15:00:51.516490,2025-06-01T15:00:51.516490,car_20250601_150051_516490.jpg,144,24,204,48,Car,#96672e,
2025-06-01T15:00:51.708534,2025-06-01T15:00:51.708534,car_20250601_150051_708534.jpg,0,200,149,257,Car,#7a766d,
2025-06-01T15:00:51.708534,2025-06-01T15:00:51.708534,car_20250601_150051_708534.jpg,187,187,306,240,Car,#8188a1,
2025-06-01T15:00:51.708534,2025-06-01T15:00:51.708534,car_20250601_150051_708534.jpg,423,176,530,223,Car,#a3705c,
2025-06-01T15:00:51.943587,2025-06-01T15:00:51.943587,truck_20250601_150051_943587.jpg,167,106,294,162,Truck,#7e88a4,
2025-06-01T15:00:51.943587,2025-06-01T15:00:51.943587,car_20250601_150051_943587.jpg,420,94,533,144,Car,#9c705f,
2025-06-01T15:00:52.153633,2025-06-01T15:00:52.153633,car_20250601_150052_153633.jpg,0,97,134,157,Car,#656560,
2025-06-01T15:00:51.943587,2025-06-01T15:00:52.569727,car_20250601_150051_943587.jpg,16,94,176,160,Car,#73716c,
2025-06-01T15:00:52.153633,2025-06-01T15:00:52.569727,car_20250601_150052_153633.jpg,218,67,348,134,Car,#7a859e,
2025-06-01T15:00:52.569727,2025-06-01T15:00:52.569727,car_20250601_150052_569727.jpg,478,47,596,100,Car,#8f6859,
2025-06-01T15:00:59.109586,2025-06-01T15:00:59.109586,car_20250601_150059_109586.jpg,24,186,182,246,Car,#706f6c,
2025-06-01T15:00:52.787776,2025-06-01T15:00:59.299628,car_20250601_150052_787776.jpg,226,161,356,224,Car,#7d879f,
2025-06-01T15:00:52.787776,2025-06-01T15:00:59.299628,car_20250601_150052_787776.jpg,28,182,186,243,Car,#71706a,
2025-06-01T15:00:58.341413,2025-06-01T15:00:59.500674,car_20250601_150058_341413.jpg,499,120,623,172,Car,#976d61,
2025-06-01T15:00:59.500674,2025-06-01T15:00:59.500674,car_20250601_150059_500674.jpg,235,135,366,199,Car,#7e89a5,
2025-06-01T15:00:58.150746,2025-06-01T15:01:00.277848,car_20250601_150058_150746.jpg,470,101,602,161,Car,#976e61,
2025-06-01T15:00:58.531457,2025-06-01T15:01:00.467891,car_20250601_150058_531457.jpg,480,143,616,203,Car,#97695c,
2025-06-01T15:01:00.277848,2025-06-01T15:01:00.277848,car_20250601_150100_277848.jpg,191,127,330,198,Car,#808ba9,
2025-06-01T15:01:00.467891,2025-06-01T15:01:00.467891,car_20250601_150100_467891.jpg,190,173,335,247,Car,#7d88a4,
2025-06-01T15:01:00.467891,2025-06-01T15:01:00.467891,car_20250601_150100_467891.jpg,0,207,144,276,Car,#656463,
2025-06-01T15:00:52.153633,2025-06-01T15:01:00.659935,car_20250601_150052_153633.jpg,471,73,620,139,Car,#926757,
2025-06-01T15:00:59.500674,2025-06-01T15:01:00.659935,car_20250601_150059_500674.jpg,0,144,94,213,Car,#71716d,
2025-06-01T15:01:00.659935,2025-06-01T15:01:00.659935,car_20250601_150100_659935.jpg,147,105,310,190,Car,#7e89a4,
2025-06-01T15:00:59.703719,2025-06-01T15:01:31.003502,car_20250601_150059_703719.jpg,0,189,139,258,Car,#767775,
2025-06-01T15:00:59.703719,2025-06-01T15:01:31.209549,car_20250601_150059_703719.jpg,191,171,346,237,Car,#7f8aa9,
2025-06-01T15:01:00.850978,2025-06-01T15:01:31.209549,car_20250601_150100_850978.jpg,527,130,639,192,Car,#8d675e,
2025-06-01T15:01:31.209549,2025-06-01T15:01:31.618642,car_20250601_150131_209549.jpg,277,285,430,362,Car,#686f87,
2025-06-01T15:01:31.209549,2025-06-01T15:01:31.618642,car_20250601_150131_209549.jpg,585,261,639,315,Car,#7e6467,
2025-06-01T15:01:31.209549,2025-06-01T15:01:31.618642,car_20250601_150131_209549.jpg,0,0,91,30,Car,#4d77ab,
2025-06-01T15:01:31.209549,2025-06-01T15:01:31.831689,car_20250601_150131_209549.jpg,39,297,219,376,Car,#65625f,
2025-06-01T15:01:31.831689,2025-06-01T15:01:31.831689,car_20250601_150131_831689.jpg,265,250,412,330,Car,#6f7381,
2025-06-01T15:01:31.831689,2025-06-01T15:01:31.831689,car_20250601_150131_831689.jpg,560,205,639,266,Car,#8c675a,
2025-06-01T15:01:31.999728,2025-06-01T15:01:31.999728,car_20250601_150131_999728.jpg,285,130,415,222,Car,#7d7a80,
2025-06-01T15:01:32.058740,2025-06-01T15:01:32.058740,car_20250601_150132_058740.jpg,98,0,182,85,Car,#637183,
